company_id;current_status;industry;industry_category;country;size;overall_score
0013b00001tC0ODAA0;certified;Education & Training Services;Education & Training Services;United Kingdom;01-09;104.6
001C0000016ZTYvIAO;certified;Food & Beverage;Consumer Products & Services;Colombia;50-249;144.1
001C0000016ZTYvIAO;certified;Food & Beverage;Consumer Products & Services;Colombia;10-49;86.2
001C0000016ZTYvIAO;certified;Food & Beverage;Consumer Products & Services;Colombia;10-49;81.1
001C0000016ruG2IAI;certified;HR Consulting & Recruiting;Business Products & Services;United States;10-49;83.2
001C0000016ruG2IAI;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;81.2
001C0000016ruG2IAI;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;80.1
001C0000018NDpAIAW;certified;Fine Arts;Consumer Products & Services;Brazil;10-49;89.9
001C0000018NDpAIAW;certified;Fine Arts;Consumer Products & Services;Brazil;10-49;98.2
001C0000018NDpAIAW;certified;Fine Arts;Consumer Products & Services;Brazil;01-09;99.1
001C000001Q3ZKyIAN;certified;Sustainability Consulting;Business Products & Services;United Kingdom;10-49;110.8
001C000001Q3ZKyIAN;certified;Sustainability Consulting;Business Products & Services;United Kingdom;01-09;96.5
001C000001Q3ZKyIAN;certified;Sustainability Consulting;Business Products & Services;United Kingdom;01-09;100.6
001C0000018R2JnIAK;certified;Restaurant;Restaurant  Hospitality & Travel;Argentina;10-49;80.6
001C000001D4HW5IAN;certified;Sustainability Consulting;Business Products & Services;Australia;01-09;92.9
001C000001D4HW5IAN;certified;Sustainability Consulting;Business Products & Services;Australia;01-09;94.8
001C000001D4HW5IAN;certified;Sustainability Consulting;Business Products & Services;Australia;01-09;82.1
001C0000019Jp7sIAC;certified;Home & Personal Care;Consumer Products & Services;Brazil;0;96.0
001C0000019Jp7sIAC;certified;Home & Personal Care;Consumer Products & Services;Brazil;10-49;81.4
001C000001XtquyIAB;certified;Other;Business Products & Services;United States;01-09;94.5
001C000001XtquyIAB;certified;Other;Business Products & Services;United States;0;81.0
001C0000019Mv0lIAC;certified;Food & Beverage;Consumer Products & Services;Brazil;50-249;84.6
001C0000019Mv0lIAC;certified;Food & Beverage;Consumer Products & Services;Brazil;50-249;81.5
001C000001k8qh3IAA;certified;Food & Beverage;Consumer Products & Services;Italy;250-999;83.0
001C0000019sRzZIAU;certified;Food & Beverage;Consumer Products & Services;United States;10-49;88.0
001C0000019sRzZIAU;certified;Food & Beverage;Consumer Products & Services;United States;10-49;92.2
001C0000019sRzZIAU;certified;Food & Beverage;Consumer Products & Services;United States;10-49;81.1
001C000001mWYTyIAO;certified;IT Software & Services/Web Design;Business Products & Services;Kenya;01-09;84.2
001C000001XuHNMIA3;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;116.4
001C000001XuHNMIA3;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;87.8
001C000001WD7wwIAD;certified;Food & Beverage;Consumer Products & Services;United States;1000;102.7
001C0000019unO4IAI;certified;Equity Investor - Developed Markets;Financial Services;United States;01-09;93.8
001C0000019unO4IAI;certified;Equity Investor - Developed Markets;Financial Services;United States;01-09;99.6
001C0000019unO4IAI;certified;Equity Investor - Developed Markets;Financial Services;United States;01-09;103.0
0013b00001qFwukAAC;certified;Food & Beverage;Consumer Products & Services;Netherlands The;0;80.1
0013b00001rFGy0AAG;certified;Food & Beverage;Consumer Products & Services;Spain;01-09;84.4
001C000001XR0bOIAT;certified;Restaurant;Restaurant  Hospitality & Travel;Mexico;01-09;86.8
001C0000012GK1zIAG;certified;Food & Beverage;Consumer Products & Services;Germany;10-49;97.1
001C0000012GK1zIAG;certified;Food & Beverage;Consumer Products & Services;Germany;10-49;111.8
001C000001ciR6VIAU;certified;Management and Financial Consulting;Business Products & Services;Denmark;01-09;109.7
001C000001eXVkOIAW;certified;Education & Training Services;Education & Training Services;Netherlands The;10-49;82.2
001C000001lNUPFIA4;certified;Food & Beverage;Consumer Products & Services;Switzerland;10-49;91.5
001C000001lOkNnIAK;certified;Transportation & Logistics;Transportation & Logistics;Sweden;10-49;80.4
001C000001BWo08IAD;certified;Office Products & Printing;Business Products & Services;United Kingdom;01-09;96.1
001C000001BWo08IAD;certified;Office Products & Printing;Business Products & Services;United Kingdom;01-09;85.2
001C000001C4EIPIA3;certified;HR Consulting & Recruiting;Business Products & Services;Chile;10-49;91.0
001C000001C4EIPIA3;certified;HR Consulting & Recruiting;Business Products & Services;Chile;50-249;94.6
001C000001C51OBIAZ;certified;Other;Business Products & Services;United States;10-49;109.2
001C000001C51OBIAZ;certified;Other;Business Products & Services;United States;01-09;106.4
001C000001C51OBIAZ;certified;Other;Business Products & Services;United States;0;97.0
001C000001CfF5iIAF;certified;Other;Financial Services;United States;50-249;128.0
001C000001CfF5iIAF;certified;Other;Financial Services;United States;10-49;122.5
001C000001CgJPpIAN;certified;Food & Beverage;Consumer Products & Services;United States;50-249;105.6
001C000001CgJPpIAN;certified;Food & Beverage;Consumer Products & Services;United States;50-249;125.0
001C000001CgJPpIAN;certified;Food & Beverage;Consumer Products & Services;United States;50-249;110.9
001C000001Cx6XgIAJ;certified;Home & Personal Care;Consumer Products & Services;Canada;01-09;80.2
001C000001Cx6XgIAJ;certified;Home & Personal Care;Consumer Products & Services;Canada;01-09;95.9
001C000001iuBkVIAU;certified;Food & Beverage;Consumer Products & Services;Australia;0;83.9
001C000001E7d4EIAR;certified;Home & Personal Care;Consumer Products & Services;Chile;10-49;99.4
001C000001E7d4EIAR;certified;Home & Personal Care;Consumer Products & Services;Chile;01-09;101.6
001C000001E7d4EIAR;certified;Home & Personal Care;Consumer Products & Services;Chile;01-09;88.3
001C000001E9NJgIAN;certified;Equity Investor - Developed Markets;Financial Services;United States;10-49;83.9
001C000001E9NJgIAN;certified;Equity Investor - Developed Markets;Financial Services;United States;01-09;84.0
001C000001nFf3sIAC;certified;Design/Build;Building;United Kingdom;10-49;80.9
0013b00001qoytoAAA;certified;;;United Kingdom;0;86.0
001C000001iupdlIAA;certified;Equity Investor - Developed Markets;Financial Services;United States;0;96.7
001C000001XTSQdIAP;certified;Office Products & Printing;Business Products & Services;Italy;01-09;87.1
001C000001k8KLVIA2;certified;Marketing & Communications Services;Business Products & Services;United Kingdom;10-49;85.9
001C000001Z8EndIAF;certified;HR Consulting & Recruiting;Business Products & Services;United States;10-49;108.9
001C000001ZzBAEIA3;certified;Animal Health;Health & Human Services;United States;01-09;89.6
001C000001ZzBAEIA3;certified;Animal Health;Health & Human Services;United States;01-09;87.7
001C000001F75gOIAR;certified;Food & Beverage;Consumer Products & Services;United States;50-249;80.3
001C000001a0BpvIAE;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Kenya;01-09;81.0
001C000001FHl2RIAT;certified;Travel & Leisure;Restaurant  Hospitality & Travel;United States;0;85.5
001C000001FHl2RIAT;certified;Travel & Leisure;Restaurant  Hospitality & Travel;United States;0;92.4
001C000001FHl2RIAT;certified;Travel & Leisure;Restaurant  Hospitality & Travel;United States;0;84.6
001C000001FJpK8IAL;certified;Education & Training Services;Education & Training Services;Colombia;10-49;81.5
001C000001FJpK8IAL;certified;Education & Training Services;Education & Training Services;Colombia;10-49;83.7
001C000001a1IHXIA2;certified;Food & Beverage;Consumer Products & Services;Australia;10-49;89.8
001C000001a1IHXIA2;certified;Food & Beverage;Consumer Products & Services;Australia;10-49;80.9
001C000001Fgs9IIAR;certified;Accounting Services;Business Products & Services;Australia;10-49;80.7
001C000001Fgs9IIAR;certified;Accounting Services;Business Products & Services;Australia;10-49;84.5
001C000001Fgs9IIAR;certified;Accounting Services;Business Products & Services;Australia;10-49;84.8
001C000001a2DjeIAE;certified;;Health;United Kingdom;0;81.7
001C000001GE0BxIAL;certified;Investment Advisor;Financial Services;United States;01-09;123.3
001C000001GE0BxIAL;certified;Investment Advisor;Financial Services;United States;01-09;107.4
001C000001GE0BxIAL;certified;Investment Advisor;Financial Services;United States;01-09;100.3
001C000001aepSKIAY;certified;;Business Products & Services;United States;01-09;81.6
001C000001GsfX5IAJ;certified;Education & Training Services;Education & Training Services;United States;50-249;94.9
001C000001GsfX5IAJ;certified;Education & Training Services;Education & Training Services;United States;10-49;85.4
001C000001GsfX5IAJ;certified;Education & Training Services;Education & Training Services;United States;10-49;82.0
001C000001agEhXIAU;certified;Research & Design;Business Products & Services;United States;0;82.2
0013b00001p454EAAQ;certified;Agricultural Services;Agriculture;United States;50-249;87.8
0013b00001p4M96AAE;certified;Hospitality;Restaurant  Hospitality & Travel;Spain;50-249;83.0
0013b00001qFtfkAAC;certified;Architecture/Design/Planning;Building;United Kingdom;50-249;93.4
0013b00001rGhcoAAC;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;10-49;140.6
0013b00001rGKiFAAW;certified;;;Brazil;10-49;82.1
001C000001fiZx3IAE;certified;Food & Beverage;Consumer Products & Services;United States;250-999;86.6
0013b00001p1wx3AAA;certified;Investment Advisor;Financial Services;United States;01-09;118.1
0013b00001qFgLuAAK;certified;Research & Design;Business Products & Services;United Kingdom;50-249;92.7
001C000001HXNG5IAP;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;102.4
001C000001HXNG5IAP;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;103.4
001C000001HXNG5IAP;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;80.8
001C000001HXXq1IAH;certified;Sustainability Consulting;Business Products & Services;United States;10-49;81.2
001C000001HXXq1IAH;certified;Sustainability Consulting;Business Products & Services;United States;10-49;80.5
001C000001HXXq1IAH;certified;Sustainability Consulting;Business Products & Services;United States;10-49;90.4
001C000001I2hpHIAR;certified;Investment Advisor;Financial Services;United States;01-09;144.6
001C000001I2hpHIAR;certified;Investment Advisor;Financial Services;United States;01-09;109.7
001C000001I2hpHIAR;certified;Investment Advisor;Financial Services;United States;01-09;99.6
001C000001ah03GIAQ;certified;Food & Beverage;Consumer Products & Services;France;1000;83.1
001C000001njvCuIAI;certified;Research & Design;Business Products & Services;France;01-09;80.5
0013b00001oohROAAY;certified;Home & Personal Care;Consumer Products & Services;Singapore;50-249;96.5
001C000001eEpJtIAK;certified;Research & Design;Business Products & Services;Australia;0;93.6
001C000001ai2bQIAQ;certified;Food & Beverage;Consumer Products & Services;United States;01-09;83.3
001C000001J35OCIAZ;certified;Credit Provider;Financial Services;Canada;50-249;145.1
001C000001J35OCIAZ;certified;Credit Provider;Financial Services;Canada;50-249;144.3
001C000001JdVLKIA3;certified;Research & Design;Business Products & Services;Australia;01-09;80.8
0013b00001nEgvAAAS;certified;Merchant Services;Business Products & Services;Norway;01-09;82.5
001C000001WBw1aIAD;certified;Other;Financial Services;Canada;10-49;84.0
001C000001WBw1aIAD;certified;Other;Financial Services;Canada;10-49;84.5
001C000001giA0JIAU;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Ireland;10-49;84.2
001C000001K4bCiIAJ;certified;Home & Personal Care;Consumer Products & Services;Taiwan;50-249;104.8
001C000001K4bCiIAJ;certified;Home & Personal Care;Consumer Products & Services;Taiwan;10-49;117.6
001C000001K4bCiIAJ;certified;Home & Personal Care;Consumer Products & Services;Taiwan;10-49;99.7
001C000001a0xraIAA;certified;Education & Training Services;Education & Training Services;Spain;01-09;100.5
001C000001a0xraIAA;certified;Education & Training Services;Education & Training Services;Spain;01-09;92.2
001C000001a15LLIAY;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Italy;50-249;85.5
001C000001YmTlnIAF;certified;Other;Agriculture;United States;0;84.8
001C000001KbZObIAN;certified;Management and Financial Consulting;Business Products & Services;Chile;50-249;92.1
001C000001KbZObIAN;certified;Management and Financial Consulting;Business Products & Services;Chile;50-249;84.7
001C000001Q4XEmIAN;certified;Sustainability Consulting;Business Products & Services;Spain;01-09;105.4
001C000001Q4XEmIAN;certified;Sustainability Consulting;Business Products & Services;Spain;01-09;86.5
001C000001Sz8NBIAZ;certified;Other;Financial Services;Finland;01-09;99.9
001C000001Sz8NBIAZ;certified;Other;Financial Services;Finland;01-09;97.8
001C000001Wn2yOIAR;certified;Home & Personal Care;Consumer Products & Services;Sweden;50-249;81.5
001C000001Wn2yOIAR;certified;Home & Personal Care;Consumer Products & Services;Sweden;50-249;81.2
001C000001KmXGNIA3;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;80.9
001C000001bVgsEIAS;certified;Print Publications;Media;United States;0;93.0
001C000001gid8zIAA;certified;Waste Management;Energy & Environmental Services;Spain;01-09;81.5
001C000001iucU1IAI;certified;Office Products & Printing;Business Products & Services;Italy;10-49;92.5
001C000001jex4cIAA;certified;Agricultural Services;Agriculture;France;50-249;82.0
0013b00001p0v1PAAQ;certified;Education & Training Services;Education & Training Services;Italy;50-249;92.7
001C000001KoaitIAB;certified;Education & Training Services;Education & Training Services;United States;50-249;80.1
001C000001KoaitIAB;certified;Education & Training Services;Education & Training Services;United States;10-49;81.3
0013b00001p1GTcAAM;certified;Other;Financial Services;France;10-49;92.9
0013b00001p2oI6AAI;certified;;;Italy;01-09;87.5
0013b00001p43ZUAAY;certified;Office Products & Printing;Business Products & Services;Netherlands The;01-09;81.6
0013b00001qHw61AAC;certified;;;Italy;01-09;92.2
001C000001LrJ7kIAF;certified;Food & Beverage;Consumer Products & Services;United Kingdom;50-249;94.0
001C000001LrJ7kIAF;certified;Food & Beverage;Consumer Products & Services;United Kingdom;10-49;90.5
001C000001LrJ7kIAF;certified;Food & Beverage;Consumer Products & Services;United Kingdom;10-49;81.2
001C0000014R7frIAC;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;80.8
001C0000014R7frIAC;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;88.1
001C0000014R7frIAC;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;85.2
001C000001MVxFcIAL;certified;Architecture/Design/Planning;Building;United States;01-09;101.8
001C000001MVxFcIAL;certified;Architecture/Design/Planning;Building;United States;01-09;97.9
001C000001h3PcbIAE;certified;Education & Training Services;Education & Training Services;Taiwan;01-09;94.9
001C000001iDzBwIAK;certified;Healthcare Providers;Health & Human Services;China;01-09;81.2
0013b00001p2cZlAAI;certified;Other;Financial Services;Canada;01-09;93.1
001C000001YGBzaIAH;certified;Food & Beverage;Consumer Products & Services;United States;01-09;90.8
001C0000014wbwyIAA;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;97.4
001C0000014wbwyIAA;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;99.5
001C0000014wbwyIAA;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;99.6
001C0000014wbwyIAA;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;104.8
001C000001lN08yIAC;certified;Research & Design;Business Products & Services;Serbia;01-09;113.5
001C000001cB8GlIAK;certified;Film & Music Production;Media;United Kingdom;10-49;81.1
001C000001D2w9kIAB;certified;Sustainability Consulting;Business Products & Services;Australia;01-09;80.1
001C000001D2w9kIAB;certified;Sustainability Consulting;Business Products & Services;Australia;01-09;93.5
001C000001D2w9kIAB;certified;Sustainability Consulting;Business Products & Services;Australia;10-49;101.3
0013b00001nEqB6AAK;certified;Research & Design;Business Products & Services;Spain;01-09;102.4
0013b00001ooRPjAAM;certified;Marketing & Communications Services;Business Products & Services;Belgium;01-09;87.4
001C000001iEQcDIAW;certified;Real Estate Development;Building;Italy;10-49;85.3
001C000001NO22gIAD;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Mexico;50-249;101.1
001C000001NO22gIAD;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Mexico;10-49;131.8
001C000001P5KcDIAV;certified;IT Software & Services/Web Design;Business Products & Services;Australia;10-49;80.6
001C000001P5KcDIAV;certified;IT Software & Services/Web Design;Business Products & Services;Australia;10-49;81.7
001C000001ddMrMIAU;certified;IT Software & Services/Web Design;Business Products & Services;United States;10-49;85.9
001C000001ffqCCIAY;certified;Food & Beverage;Consumer Products & Services;Canada;10-49;81.9
001C000001cjDQBIA2;certified;Architecture/Design/Planning;Building;Australia;01-09;87.4
001C000001cjHf5IAE;certified;Agricultural Services;Agriculture;Mexico;10-49;87.0
001C000001ck9c6IAA;certified;Other;Consumer Products & Services;United States;10-49;80.0
0018000000OO2lVAAT;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;10-49;98.0
0018000000OO2lVAAT;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;10-49;97.1
0018000000OO2lVAAT;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;10-49;108.0
001C000001Q3l2JIAR;certified;Storefront;Retail;United States;01-09;84.1
001C000001giMqAIAU;certified;Equity Investor - Developed Markets;Financial Services;United States;01-09;87.9
001C000001Q4mBdIAJ;certified;Healthcare Providers;Health & Human Services;Australia;10-49;80.9
001C000001Q4mBdIAJ;certified;Healthcare Providers;Health & Human Services;Australia;01-09;91.0
001C0000013zrgBIAQ;certified;Restaurant;Restaurant  Hospitality & Travel;Canada;10-49;117.5
001C0000013zrgBIAQ;certified;Restaurant;Restaurant  Hospitality & Travel;Canada;10-49;114.1
001C000001a2pccIAA;certified;Food & Beverage;Consumer Products & Services;United States;10-49;85.9
001C000001a2pccIAA;certified;Food & Beverage;Consumer Products & Services;United States;10-49;93.8
001C000001eY4IPIA0;certified;Healthcare Providers;Health & Human Services;France;50-249;84.3
001C000001kBalpIAC;certified;Storefront;Retail;United States;10-49;82.5
001C000001lPKaVIAW;certified;Film & Music Production;Media;Australia;01-09;89.4
001C000001QyxYuIAJ;certified;Fine Arts;Consumer Products & Services;United States;10-49;91.3
001C000001QyxYuIAJ;certified;Fine Arts;Consumer Products & Services;United States;10-49;91.2
0013b00001p2Z23AAE;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;83.9
0013b00001o4PZrAAM;certified;IT Software & Services/Web Design;Business Products & Services;Canada;50-249;80.1
001C000001dgVghIAE;certified;Education & Training Services;Education & Training Services;Chile;01-09;80.2
001C000001dgVghIAE;certified;Education & Training Services;Education & Training Services;Chile;01-09;87.6
001C000001NvauxIAB;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;0;84.1
001C000001NvauxIAB;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;90.4
001C000001NvauxIAB;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;84.6
001C000001R22PtIAJ;certified;Food & Beverage;Consumer Products & Services;United States;10-49;83.3
001C000001R22PtIAJ;certified;Food & Beverage;Consumer Products & Services;United States;10-49;87.8
001C000001R24abIAB;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;50-249;90.9
001C000001R24abIAB;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;50-249;85.7
001C000001Q4O4dIAF;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;0;80.0
001C000001Q4O4dIAF;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;01-09;110.6
001C000001Q4O4dIAF;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;01-09;103.6
001C000001R2G1lIAF;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Spain;50-249;99.1
001C000001R2G1lIAF;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Spain;10-49;81.8
001C000001R2jSLIAZ;certified;Insurance;Financial Services;United States;01-09;115.9
001C000001R2jSLIAZ;certified;Insurance;Financial Services;United States;01-09;82.0
001C000001dgFE7IAM;certified;Food & Beverage;Consumer Products & Services;United States;50-249;92.3
001C000001SI2yCIAT;certified;Home & Personal Care;Consumer Products & Services;United States;0;81.2
001C000001EAfWKIA1;certified;Food & Beverage;Consumer Products & Services;United States;01-09;83.1
001C000001EAfWKIA1;certified;Food & Beverage;Consumer Products & Services;United States;01-09;94.4
001C000001EAfWKIA1;certified;Food & Beverage;Consumer Products & Services;United States;0;84.0
001C000001EtVfLIAV;certified;Investment Advisor;Financial Services;United States;10-49;94.1
001C000001EtVfLIAV;certified;Investment Advisor;Financial Services;United States;10-49;106.1
001C000001EtVfLIAV;certified;Investment Advisor;Financial Services;United States;10-49;88.5
001C000001eWCt6IAG;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Switzerland;01-09;81.2
0013b00001p0v1oAAA;certified;Marketing & Communications Services;Business Products & Services;Italy;10-49;83.8
0013b00001p1yiWAAQ;certified;Home & Personal Care;Consumer Products & Services;Denmark;10-49;88.9
001C000001eXZ69IAG;certified;Home & Personal Care;Consumer Products & Services;United States;01-09;92.6
001C000001nAqojIAC;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;10-49;87.4
0013b00001p3gjQAAQ;certified;Home & Personal Care;Consumer Products & Services;Spain;10-49;86.3
001C000001mVHfxIAG;certified;Real Estate Development;Building;Switzerland;01-09;91.7
001C000001eXiMVIA0;certified;Other;Business Products & Services;United Kingdom;01-09;101.1
001C000001eXiMVIA0;certified;Other;Business Products & Services;United Kingdom;01-09;83.1
001C000001iuf2CIAQ;certified;Home & Personal Care;Consumer Products & Services;Canada;10-49;91.3
001C000001iwOfxIAE;certified;IT Software & Services/Web Design;Business Products & Services;Poland;250-999;81.9
001C000001KnH8zIAF;certified;IT Software & Services/Web Design;Business Products & Services;Italy;10-49;122.8
001C000001KnH8zIAF;certified;IT Software & Services/Web Design;Business Products & Services;Italy;10-49;105.3
001C000001KnH8zIAF;certified;IT Software & Services/Web Design;Business Products & Services;Italy;10-49;94.0
001C000001Xf9K9IAJ;certified;Architecture/Design/Planning;Building;Italy;01-09;123.1
001C000001Xf9K9IAJ;certified;Architecture/Design/Planning;Building;Italy;01-09;126.2
001C000001Klmf0IAB;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;80.6
001C000001Klmf0IAB;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;86.9
0013b00001o4ULeAAM;certified;Other;Business Products & Services;United States;50-249;84.4
001C000001ddqiGIAQ;certified;Books & Media;Consumer Products & Services;Paraguay;10-49;109.6
001C000001ddqiGIAQ;certified;Books & Media;Consumer Products & Services;Paraguay;10-49;109.0
001C0000012cwqbIAA;certified;Education & Training Services;Education & Training Services;Chile;10-49;96.4
001C0000012cwqbIAA;certified;Education & Training Services;Education & Training Services;Chile;10-49;105.1
001C0000012cwqbIAA;certified;Education & Training Services;Education & Training Services;Chile;0;95.7
0013b00001p0z7jAAA;certified;IT Software & Services/Web Design;Business Products & Services;Spain;250-999;82.6
0013b00001qoJ9DAAU;certified;Film & Music Production;Media;United Kingdom;01-09;92.5
0013b00001s7jhvAAA;certified;Forest Management;Energy & Environmental Services;Argentina;01-09;87.0
0013b00001rFcBEAA0;certified;Contractors & Builders;Building;Brazil;1000;118.2
001C000001Jd7acIAB;certified;Sustainability Consulting;Business Products & Services;France;10-49;137.4
001C000001Jd7acIAB;certified;Sustainability Consulting;Business Products & Services;France;01-09;107.9
001C000001Jd7acIAB;certified;Sustainability Consulting;Business Products & Services;France;0;104.3
001C0000010hm6LIAQ;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;97.2
001C0000010hm6LIAQ;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;114.1
001C0000010hm6LIAQ;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;106.0
001C0000010hm6LIAQ;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;111.5
0018000000QKGKuAAP;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;1000;151.4
0018000000QKGKuAAP;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;1000;151.5
0018000000QKGKuAAP;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;1000;113.9
0018000000QKGKuAAP;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;250;107.3
0013b00001qFK4RAAW;certified;Home & Personal Care;Consumer Products & Services;United States;0;80.4
0013b00001qFRYnAAO;certified;Home & Personal Care;Consumer Products & Services;United States;0;97.3
0013b00001qFkUQAA0;certified;Architecture/Design/Planning;Building;Hong Kong S.A.R.;10-49;80.7
0013b00001qFuEaAAK;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;10-49;99.4
0013b00001qHEeBAAW;certified;Home & Personal Care;Consumer Products & Services;Switzerland;0;161.2
0013b00001qpHJzAAM;certified;Food & Beverage;Consumer Products & Services;Germany;250-999;88.2
001C000001HZIUKIA5;certified;Healthcare Providers;Health & Human Services;Chile;01-09;117.8
001C000001HZIUKIA5;certified;Healthcare Providers;Health & Human Services;Chile;01-09;103.1
0013b00001s7d9MAAQ;certified;Sustainability Consulting;Business Products & Services;United Kingdom;01-09;103.6
001C0000016rWt8IAE;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;10-49;121.0
001C0000016rWt8IAE;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;01-09;85.8
001C0000016rWt8IAE;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;0;89.9
001C000001R0zU5IAJ;certified;Other;Business Products & Services;Canada;10-49;98.1
001C000001R0zU5IAJ;certified;Other;Business Products & Services;Canada;10-49;101.1
0013b00001srxUFAAY;certified;Marketing & Communications Services;Business Products & Services;United Kingdom;01-09;98.1
001C000001R0nmyIAB;certified;Contractors & Builders;Building;Canada;250-999;107.4
001C000001R0nmyIAB;certified;Contractors & Builders;Building;Canada;250-999;91.1
0013b00001tALgqAAG;certified;IT Software & Services/Web Design;Business Products & Services;Netherlands The;01-09;85.5
0018000000QK8XpAAL;certified;Food & Beverage;Consumer Products & Services;United States;250-999;136.5
0018000000QK8XpAAL;certified;Food & Beverage;Consumer Products & Services;United States;250-999;141.9
0018000000QK8XpAAL;certified;Food & Beverage;Consumer Products & Services;United States;250;119.9
0013b00001p2tluAAA;certified;Food & Beverage;Consumer Products & Services;Netherlands The;50-249;80.2
0013b00001uONreAAG;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;01-09;83.8
001C000001deIdtIAE;certified;IT Software & Services/Web Design;Business Products & Services;New Zealand;01-09;106.1
001C000001deIdtIAE;certified;IT Software & Services/Web Design;Business Products & Services;New Zealand;01-09;92.7
001C000001I2dubIAB;certified;Food & Beverage;Consumer Products & Services;United States;01-09;118.6
001C000001I2dubIAB;certified;Food & Beverage;Consumer Products & Services;United States;01-09;112.8
0013b00001p2B59AAE;certified;Facilities  Grounds & Maintenance;Business Products & Services;France;1000;81.3
001C000001fgbwAIAQ;certified;Marketing & Communications Services;Business Products & Services;Brazil;01-09;99.2
0013b00001tBvhJAAS;certified;Office Products & Printing;Business Products & Services;Brazil;250-999;86.4
001C000000wFMoDIAW;certified;Management and Financial Consulting;Business Products & Services;Chile;01-09;111.7
001C000000wFMoDIAW;certified;Management and Financial Consulting;Business Products & Services;Chile;0;88.8
001C000000wFMoDIAW;certified;Management and Financial Consulting;Business Products & Services;Chile;01-09;86.5
001C000001ZyrcpIAB;certified;Print Publications;Media;Italy;0;94.4
001C000001ZyrcpIAB;certified;Print Publications;Media;Italy;0;82.1
001C000001NsGwRIAV;certified;Marketing & Communications Services;Business Products & Services;United Kingdom;01-09;110.8
001C000001NsGwRIAV;certified;Marketing & Communications Services;Business Products & Services;United Kingdom;01-09;112.4
001C000001NsGwRIAV;certified;Marketing & Communications Services;Business Products & Services;United Kingdom;01-09;103.0
001C000001ivsTwIAI;certified;Home & Personal Care;Consumer Products & Services;Canada;10-49;81.9
0018000000PSEQyAAP;certified;Other;Financial Services;United Kingdom;50-249;107.5
0018000000PSEQyAAP;certified;Other;Financial Services;United Kingdom;50-249;109.8
0018000000OO2jwAAD;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;81.7
0018000000OO2jwAAD;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;89.5
001C000000r5wteIAA;certified;IT Software & Services/Web Design;Business Products & Services;Canada;250-999;112.1
